name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ACCESS ENGINEERING PLC	AEL.N0000	0	71	10.9	10.9	11.1	10.7	10.8	0.1	0.92
ACL CABLES PLC	ACL.N0000	0	170	38.0	39.5	39.5	37.0	37.4	0.6	1.58
ACL PLASTICS PLC	APLA.N0000	0	16	301.25	299.0	304.0	298.0	299.75	1.5	0.5
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	35	4.9	5.0	5.0	4.7	4.8	0.1	2.04
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	321	34.7	36.0	37.1	32.5	34.8	0.1	0.29
AGSTAR PLC	AGST.N0000	0	86	6.3	6.1	6.5	6.0	6.2	0.1	1.59
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	11	33.3	34.9	34.9	34.4	34.6	1.3	3.9
AITKEN SPENCE PLC	SPEN.N0000	0	4	86.0	87.0	87.0	85.0	86.0	0.0	0.0
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	18	52.3	52.0	53.0	51.1	51.9	0.4	0.76
ALUMEX PLC	ALUM.N0000	0	62	6.5	6.5	6.8	6.5	6.6	0.1	1.54
AMANA BANK PLC	ABL.N0000	0	28	2.9	2.9	3.0	2.9	2.9	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	666	6	9.7	9.7	9.7	9.0	9.0	0.7	7.22
AMBEON CAPITAL PLC	TAP.N0000	0	29	6.2	6.6	6.6	6.0	6.1	0.1	1.61
AMBEON HOLDINGS PLC	GREG.N0000	250	2	35.1	37.4	37.4	37.4	37.4	2.3	6.55
ARPICO INSURANCE PLC	AINS.N0000	0	10	14.6	14.6	14.8	14.6	14.7	0.1	0.68
ASIA ASSET FINANCE PLC	AAF.N0000	0	52	6.2	6.2	6.2	5.5	5.8	0.4	6.45
ASIA CAPITAL PLC	ACAP.N0000	0	7	4.0	4.0	4.4	3.8	4.1	0.1	2.5
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	21	3.2	3.3	3.4	3.2	3.3	0.1	3.13
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	13	29.2	30.9	31.3	29.0	31.0	1.8	6.16
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	17	31.0	32.0	32.0	30.0	30.0	1.0	3.23
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	24	14.6	14.4	14.4	13.9	14.1	0.5	3.42
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	10	7.6	7.5	7.6	7.5	7.5	0.1	1.32
B P P L HOLDINGS PLC	BPPL.N0000	0	14	19.2	19.9	19.9	19.0	19.7	0.5	2.6
BAIRAHA FARMS PLC	BFL.N0000	0	19	139.25	142.25	142.25	137.0	140.0	0.75	0.54
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	54	43.1	44.9	45.0	42.5	43.9	0.8	1.86
BERUWALA RESORTS PLC	BERU.N0000	0	29	1.1	1.0	1.1	1.0	1.0	0.1	9.09
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	23	47.9	49.0	49.0	46.5	46.7	1.2	2.51
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	197	23.0	24.2	26.9	22.8	25.1	2.1	9.13
BROWN & COMPANY PLC	BRWN.N0000	0	131	111.0	114.25	115.0	110.0	113.5	2.5	2.25
BROWNS BEACH HOTELS PLC	BBH.N0000	0	6	9.0	9.0	9.0	8.3	9.0	0.0	0.0
BROWNS INVESTMENTS PLC	BIL.N0000	0	961	8.1	8.2	8.3	7.8	8.0	0.1	1.23
BUKIT DARAH PLC	BUKI.N0000	0	11	285.0	289.0	298.0	281.25	290.0	5.0	1.75
C I C HOLDINGS PLC	CIC.X0000	0	178	24.3	24.0	26.7	24.0	26.1	1.8	7.41
C I C HOLDINGS PLC	CIC.N0000	0	38	36.1	38.0	38.5	36.0	38.0	1.9	5.26
C M HOLDINGS PLC	COLO.N0000	0	7	53.8	53.7	53.9	53.7	53.8	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	83	1	24.9	24.9	24.9	24.9	24.9	0.0	0.0
C. W. MACKIE PLC	CWM.N0000	0	86	71.9	72.0	73.7	72.0	72.5	0.6	0.83
CAPITAL ALLIANCE PLC	CALT.N0000	0	9	11.7	10.5	11.5	10.5	11.0	0.7	5.98
CARGILLS (CEYLON) PLC	CARG.N0000	273	11	158.0	159.0	159.0	155.0	155.75	2.25	1.42
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	7	1	44.5	44.9	44.9	44.9	44.5	0.0	0.0
CARSON CUMBERBATCH PLC	CARS.N0000	8	2	280.0	280.0	280.0	280.0	280.0	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	4	62.9	62.0	63.7	62.0	62.0	0.9	1.43
CENTRAL INDUSTRIES PLC	CIND.N0000	0	35	57.6	56.5	57.8	53.8	57.0	0.6	1.04
CEYLINCO INSURANCE PLC	CINS.X0000	6	4	998.0	942.0	942.0	930.25	998.0	0.0	0.0
CEYLINCO INSURANCE PLC	CINS.N0000	1	1	1952.5	2180.0	2180.0	2180.0	1952.5	0.0	0.0
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	219	4	650.0	771.0	772.75	771.0	772.75	122.75	18.88
CEYLON COLD STORES PLC	CCS.N0000	0	66	30.2	33.9	33.9	30.1	31.5	1.3	4.3
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	16	66.5	66.5	68.0	66.0	66.2	0.3	0.45
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	3	2	59.0	61.7	61.7	59.0	59.0	0.0	0.0
CEYLON HOSPITALS PLC	CHL.X0000	500	3	104.75	106.75	109.25	106.75	109.0	4.25	4.06
CEYLON HOSPITALS PLC	CHL.N0000	0	15	131.75	139.0	140.0	120.0	121.25	10.5	7.97
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	2	10.0	10.0	10.0	10.0	10.0	0.0	0.0
CEYLON INVESTMENT PLC	CINV.N0000	20	1	25.0	25.9	25.9	25.9	25.0	0.0	0.0
CEYLON TEA BROKERS PLC	CTBL.N0000	0	17	3.5	3.5	3.5	3.4	3.5	0.0	0.0
CEYLON TOBACCO COMPANY PLC	CTC.N0000	280	17	564.25	598.0	598.0	560.0	573.75	9.5	1.68
CHEMANEX PLC	CHMX.N0000	0	35	51.0	53.5	58.9	52.0	54.3	3.3	6.47
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	109	82.9	83.9	83.9	79.9	80.6	2.3	2.77
CHRISSWORLD PLC	CWL.N0000	0	17	9.6	9.4	9.8	9.0	9.1	0.5	5.21
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	15	57.3	58.8	58.9	57.0	57.8	0.5	0.87
CITRUS LEISURE PLC	REEF.N0000	0	34	4.5	4.4	4.6	4.3	4.3	0.2	4.44
Co-operative Insurance Company PLC	COOP.N0000	0	100	3.0	3.1	3.1	2.9	3.0	0.0	0.0
COLOMBO DOCKYARD PLC	DOCK.N0000	0	24	60.0	60.0	60.0	57.0	57.8	2.2	3.67
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	6	1	46.0	47.8	47.8	47.8	46.0	0.0	0.0
